fixed acidity;volatile acidity;citric acid;residual sugar;chlorides;free sulfur dioxide;total sulfur dioxide;density;pH;sulphates;alcohol;quality;quality-binned;type-red;type-white
6.4;0.15;0.31;1.1;0.044;25.0;96.0;0.9559375541396369;3.54;0.51;0.6912751677852349;6;Medium;False;True
6.4;0.25;0.53;6.6;0.038;59.0;234.0;0.9581512637394368;3.03;0.42;0.5906040268456376;5;Medium;False;True
7.6;0.19;0.42;1.5;0.044;6.0;114.0;0.9542050857571849;3.04;0.74;0.8590604026845637;6;Medium;False;True
7.3;0.43;0.37;4.6;0.028;17.0;114.0;0.9538200927833067;3.23;0.43;0.8859060402684563;6;Medium;False;True
5.1;0.31;0.3;0.9;0.037;28.0;152.0;0.9547825752180022;3.54;0.56;0.6778523489932885;6;Medium;False;True
6.2;0.2;0.26;1.7;0.093;40.0;161.0;0.9551675681918804;3.44;0.66;0.7382550335570469;5;Medium;False;True
6.9;0.16;0.35;1.3;0.043;21.0;182.0;0.9554563129222892;3.25;0.62;0.7248322147651007;6;Medium;False;True
7.7;0.32;0.48;2.3;0.04;28.0;114.0;0.9539163410267762;3.2;0.52;0.8590604026845637;7;High;False;True
6.5;0.22;0.72;6.8;0.042;33.0;168.0;0.9584400084698455;3.12;0.36;0.6174496644295301;6;Medium;False;True
6.8;0.26;0.33;1.5;0.047;44.0;167.0;0.9555525611657587;3.12;0.44;0.7046979865771812;6;Medium;False;True
5.2;0.37;0.33;1.2;0.028;13.0;81.0;0.9530501068355502;3.37;0.38;0.785234899328859;6;Medium;False;True
8.4;0.19;0.43;2.1;0.052;20.0;104.0;0.9567075400873933;2.85;0.46;0.6375838926174496;5;Medium;False;True
8.3;0.21;0.41;2.2;0.05;24.0;108.0;0.9567075400873933;2.85;0.45;0.6375838926174496;5;Medium;False;True
6.8;0.15;0.32;8.8;0.058;24.0;110.0;0.9597874838784192;3.4;0.4;0.5906040268456376;6;Medium;False;True
7.9;0.16;0.64;17.0;0.05;69.0;210.0;0.962867427669445;3.15;0.51;0.6241610738255033;7;High;False;True
7.8;0.21;0.39;1.8;0.034;62.0;180.0;0.9538200927833067;3.09;0.75;0.8456375838926175;8;High;False;True
9.0;0.24;0.5;1.2;0.048;26.0;107.0;0.9545900787310632;3.21;0.34;0.8322147651006712;6;Medium;False;True
5.7;0.21;0.24;2.3;0.047;60.0;189.0;0.957670022522089;3.65;0.72;0.6778523489932885;6;Medium;False;True
7.8;0.29;0.36;7.0;0.042;38.0;161.0;0.9568037883308629;3.26;0.37;0.7516778523489932;8;High;False;True
6.7;0.18;0.3;6.4;0.048;40.0;251.0;0.9582475119829064;3.29;0.52;0.6711409395973155;5;Medium;False;True
8.4;0.58;0.27;12.15;0.033;37.0;116.0;0.958536256713315;2.99;0.39;0.7248322147651007;6;Medium;False;True
7.2;0.16;0.32;0.8;0.04;50.0;121.0;0.9549750717049413;3.27;0.33;0.6711409395973155;6;Medium;False;True
7.6;0.54;0.23;2.0;0.029;13.0;151.0;0.9558413058961673;3.04;0.33;0.697986577181208;5;Medium;False;True
6.6;0.25;0.31;12.4;0.059;52.0;181.0;0.9609424628000538;3.51;0.47;0.6577181208053692;6;Medium;False;True
7.3;0.23;0.37;1.9;0.041;51.0;165.0;0.9536275962963676;3.26;0.4;0.8187919463087248;8;High;False;True
7.3;0.39;0.37;1.1;0.043;36.0;113.0;0.9538200927833067;3.39;0.48;0.8523489932885905;8;High;False;True
7.0;0.46;0.39;6.2;0.039;46.0;163.0;0.9555525611657587;3.21;0.35;0.8187919463087248;7;High;False;True
8.2;0.35;0.4;6.3;0.039;35.0;162.0;0.9563225471135152;3.15;0.34;0.7986577181208053;7;High;False;True
9.2;0.35;0.39;0.9;0.042;15.0;61.0;0.9551675681918804;2.96;0.28;0.697986577181208;4;Low;False;True
8.0;0.57;0.39;3.9;0.034;22.0;122.0;0.9544938304875936;3.29;0.67;0.8590604026845637;7;High;False;True
6.5;0.37;0.33;3.9;0.027;40.0;130.0;0.9534350998094285;3.28;0.39;0.8523489932885905;7;High;False;True
7.8;0.13;0.3;1.8;0.04;43.0;179.0;0.9581512637394368;3.43;0.41;0.6040268456375839;5;Medium;False;True
7.6;0.19;0.41;1.1;0.04;38.0;143.0;0.9535313480528981;2.92;0.42;0.7651006711409396;5;Medium;False;True
7.3;0.22;0.41;15.4;0.05;55.0;191.0;0.9624824346955668;3.32;0.59;0.5973154362416108;6;Medium;False;True
6.3;0.29;0.4;6.5;0.039;43.0;167.0;0.9579587672524976;3.15;0.44;0.6241610738255033;6;Medium;False;True
6.8;0.35;0.32;2.4;0.048;35.0;103.0;0.9539163410267762;3.28;0.46;0.8053691275167785;8;High;False;True
6.5;0.19;0.32;1.4;0.04;31.0;132.0;0.9549750717049413;3.36;0.54;0.7248322147651007;7;High;False;True
6.2;0.12;0.26;5.7;0.044;56.0;158.0;0.9577662707655585;3.52;0.37;0.7046979865771812;6;Medium;False;True
6.0;0.13;0.28;5.7;0.038;56.0;189.5;0.9574775260351499;3.59;0.43;0.7114093959731543;7;High;False;True
6.4;0.25;0.33;1.4;0.04;42.0;115.0;0.9534350998094285;3.19;0.48;0.7583892617449665;7;High;False;True
6.9;0.32;0.16;1.4;0.051;15.0;96.0;0.9567075400873933;3.22;0.38;0.6375838926174496;4;Low;False;True
6.7;0.13;0.28;1.2;0.046;35.0;140.0;0.9554563129222892;3.33;0.33;0.6778523489932885;7;High;False;True
7.0;0.14;0.41;0.9;0.037;22.0;95.0;0.9542050857571849;3.25;0.43;0.7315436241610739;6;Medium;False;True
7.6;0.27;0.24;3.8;0.058;19.0;115.0;0.9584400084698455;3.15;0.45;0.5973154362416108;5;Medium;False;True
7.4;0.64;0.47;14.15;0.168;42.0;185.0;0.9609424628000538;2.9;0.49;0.6241610738255033;5;Medium;False;True
7.6;0.28;0.39;1.9;0.052;23.0;116.0;0.9568037883308629;3.25;0.4;0.697986577181208;6;Medium;False;True
8.3;0.26;0.41;9.2;0.042;41.0;162.0;0.9570925330612716;3.1;0.38;0.8053691275167785;7;High;False;True
10.7;0.22;0.56;8.2;0.044;37.0;181.0;0.9605574698261756;2.87;0.68;0.6375838926174496;6;Medium;False;True
6.9;0.23;0.34;2.7;0.032;24.0;121.0;0.9530501068355502;3.14;0.38;0.8322147651006712;7;High;False;True
6.2;0.3;0.32;1.7;0.032;30.0;130.0;0.9539163410267762;3.28;0.41;0.7516778523489932;7;High;False;True
6.9;0.27;0.41;1.7;0.047;6.0;134.0;0.9556488094092283;3.15;0.69;0.7651006711409396;6;Medium;False;True
6.9;0.28;0.41;1.7;0.05;10.0;136.0;0.9557450576526978;3.16;0.71;0.7651006711409396;6;Medium;False;True
6.9;0.28;0.3;1.6;0.047;46.0;132.0;0.9545900787310632;3.35;0.38;0.7449664429530201;7;High;False;True
6.9;0.46;0.2;0.9;0.054;5.0;126.0;0.9547825752180022;3.1;0.42;0.697986577181208;6;Medium;False;True
6.9;0.38;0.32;8.5;0.044;36.0;152.0;0.9559375541396369;3.38;0.35;0.8053691275167785;7;High;False;True
5.7;0.43;0.3;5.7;0.039;24.0;98.0;0.9547825752180022;3.54;0.61;0.825503355704698;7;High;False;True
6.6;0.56;0.16;3.1;0.045;28.0;92.0;0.9567075400873933;3.12;0.35;0.610738255033557;6;Medium;False;True
7.1;0.36;0.56;1.3;0.046;25.0;102.0;0.9550713199484109;3.24;0.33;0.7046979865771812;6;Medium;False;True
6.8;0.23;0.4;1.6;0.047;5.0;133.0;0.9557450576526978;3.23;0.7;0.7651006711409396;6;Medium;False;True
6.2;0.33;0.29;1.3;0.042;26.0;138.0;0.9582475119829064;3.77;0.64;0.6375838926174496;5;Medium;False;True
5.6;0.49;0.13;4.5;0.039;17.0;116.0;0.9535313480528981;3.42;0.9;0.919463087248322;7;High;False;True
6.6;0.42;0.33;2.8;0.034;15.0;85.0;0.9528576103486112;3.28;0.51;0.8993288590604027;6;Medium;False;True
7.3;0.18;0.29;1.2;0.044;12.0;143.0;0.9545900787310632;3.2;0.48;0.7583892617449665;7;High;False;True
8.1;0.19;0.4;0.9;0.037;73.0;180.0;0.9553600646788196;3.06;0.34;0.6711409395973155;6;Medium;False;True
5.9;0.19;0.26;7.4;0.034;33.0;123.0;0.957670022522089;3.49;0.42;0.6778523489932885;6;Medium;False;True
6.2;0.16;0.47;1.4;0.029;23.0;81.0;0.9528576103486112;3.26;0.42;0.8187919463087248;6;Medium;False;True
5.7;0.135;0.3;4.6;0.042;19.0;101.0;0.9572850295482108;3.31;0.42;0.6241610738255033;6;Medium;False;True
6.9;0.19;0.33;1.6;0.039;27.0;98.0;0.9526651138616721;3.09;0.46;0.825503355704698;7;High;False;True
7.3;0.25;0.36;13.1;0.05;35.0;200.0;0.961134959286993;3.04;0.46;0.5973154362416108;7;High;False;True
7.0;0.2;0.34;5.7;0.035;32.0;83.0;0.9555525611657587;3.19;0.46;0.7718120805369127;6;Medium;False;True
6.3;0.67;0.48;12.6;0.052;57.0;222.0;0.9604612215827061;3.17;0.52;0.6241610738255033;6;Medium;False;True
7.4;0.4;0.29;5.4;0.044;31.0;122.0;0.9567075400873933;3.3;0.5;0.7449664429530201;8;High;False;True
7.1;0.26;0.31;2.2;0.044;29.0;128.0;0.9564187953569847;3.34;0.64;0.7315436241610739;8;High;False;True
9.0;0.31;0.48;6.6;0.043;11.0;73.0;0.9565150436004543;2.9;0.38;0.7785234899328859;5;Medium;False;True
6.3;0.39;0.24;6.9;0.069;9.0;117.0;0.9569000365743324;3.15;0.35;0.6845637583892616;4;Low;False;True
8.2;0.22;0.36;6.8;0.034;12.0;90.0;0.9570925330612716;3.01;0.38;0.7046979865771812;8;High;False;True
7.1;0.19;0.28;3.6;0.033;16.0;78.0;0.9557450576526978;2.91;0.78;0.7651006711409396;6;Medium;False;True
7.9;0.2;0.34;1.2;0.04;29.0;118.0;0.9559375541396369;3.14;0.41;0.7114093959731543;6;Medium;False;True
7.1;0.26;0.32;5.9;0.037;39.0;97.0;0.956130050626576;3.31;0.4;0.7785234899328859;6;Medium;False;True
6.9;0.3;0.33;4.1;0.035;26.0;155.0;0.9552638164353501;3.25;0.79;0.825503355704698;8;High;False;True
8.1;0.29;0.49;7.1;0.042;22.0;124.0;0.9570925330612716;3.14;0.41;0.7248322147651007;6;Medium;False;True
5.8;0.17;0.3;1.4;0.037;55.0;130.0;0.9537238445398372;3.29;0.38;0.7583892617449665;6;Medium;False;True
5.9;0.415;0.02;0.8;0.038;22.0;63.0;0.9559375541396369;3.36;0.36;0.6241610738255033;5;Medium;False;True
6.6;0.23;0.26;1.3;0.045;16.0;128.0;0.956130050626576;3.36;0.6;0.6711409395973155;6;Medium;False;True
8.6;0.55;0.35;15.55;0.057;35.5;366.5;0.9625786829390364;3.04;0.63;0.7382550335570469;3;Low;False;True
6.9;0.35;0.74;1.0;0.044;18.0;132.0;0.9547825752180022;3.13;0.55;0.6845637583892616;5;Medium;False;True
7.6;0.14;0.74;1.6;0.04;27.0;103.0;0.9543975822441241;3.07;0.4;0.7248322147651007;7;High;False;True
9.2;0.28;0.49;11.8;0.042;29.0;137.0;0.9605574698261756;3.1;0.34;0.6778523489932885;4;Low;False;True
6.2;0.18;0.49;4.5;0.047;17.0;90.0;0.9546863269745327;3.27;0.37;0.7785234899328859;6;Medium;False;True
5.3;0.165;0.24;1.1;0.051;25.0;105.0;0.9552638164353501;3.32;0.47;0.610738255033557;5;Medium;False;True
9.8;0.25;0.74;10.0;0.056;36.0;225.0;0.960268725095767;3.06;0.43;0.6711409395973155;4;Low;False;True
6.8;0.22;0.49;0.9;0.052;26.0;128.0;0.9538200927833067;3.25;0.35;0.7651006711409396;6;Medium;False;True
7.2;0.22;0.49;1.0;0.045;34.0;140.0;0.9528576103486112;3.05;0.34;0.8523489932885905;6;Medium;False;True
7.4;0.25;0.49;1.1;0.042;35.0;156.0;0.9544938304875936;3.13;0.55;0.7583892617449665;5;Medium;False;True
8.2;0.18;0.49;1.1;0.033;28.0;81.0;0.9550713199484109;3.0;0.68;0.697986577181208;7;High;False;True
6.1;0.22;0.49;1.5;0.051;18.0;87.0;0.9555525611657587;3.3;0.46;0.6442953020134228;5;Medium;False;True
7.0;0.39;0.24;1.0;0.048;8.0;119.0;0.9550713199484109;3.0;0.31;0.6778523489932885;4;Low;False;True
6.5;0.36;0.49;2.9;0.03;16.0;94.0;0.9530501068355502;3.1;0.49;0.8120805369127516;7;High;False;True
7.1;0.29;0.49;1.2;0.031;32.0;99.0;0.9521838726443241;3.07;0.33;0.8187919463087248;6;Medium;False;True
6.9;0.23;0.24;14.2;0.053;19.0;94.0;0.9607499663131147;3.17;0.5;0.6442953020134228;5;Medium;False;True
8.5;0.56;0.74;17.85;0.051;51.0;243.0;0.9629636759129145;2.99;0.7;0.6174496644295301;5;Medium;False;True
6.3;0.23;0.49;7.1;0.05;67.0;210.0;0.9577662707655585;3.23;0.34;0.6375838926174496;5;Medium;False;True
6.1;0.25;0.49;7.6;0.052;67.0;226.0;0.9582475119829064;3.16;0.47;0.5973154362416108;5;Medium;False;True
7.2;0.26;0.74;13.6;0.05;56.0;162.0;0.9605574698261756;3.03;0.44;0.5906040268456376;5;Medium;False;True
7.2;0.31;0.24;1.4;0.057;17.0;117.0;0.9555525611657587;3.16;0.35;0.7046979865771812;5;Medium;False;True
8.0;0.25;0.49;1.2;0.061;27.0;117.0;0.9565150436004543;3.08;0.34;0.6308724832214765;5;Medium;False;True
7.0;0.18;0.49;5.3;0.04;34.0;125.0;0.9542050857571849;3.24;0.4;0.8187919463087248;6;Medium;False;True
7.8;0.43;0.49;13.0;0.033;37.0;158.0;0.9581512637394368;3.14;0.35;0.7583892617449665;6;Medium;False;True
8.3;0.2;0.74;4.45;0.044;33.0;130.0;0.9551675681918804;3.25;0.42;0.8187919463087248;6;Medium;False;True
6.3;0.27;0.49;1.2;0.063;35.0;92.0;0.9539163410267762;3.38;0.42;0.8187919463087248;6;Medium;False;True
7.4;0.16;0.49;1.2;0.055;18.0;150.0;0.9544938304875936;3.23;0.47;0.7516778523489932;6;Medium;False;True
6.9;0.19;0.49;6.6;0.036;49.0;172.0;0.9559375541396369;3.2;0.27;0.7718120805369127;6;Medium;False;True
7.2;0.4;0.49;1.1;0.048;11.0;138.0;0.9556488094092283;3.01;0.42;0.6241610738255033;5;Medium;False;True
7.6;0.52;0.49;14.0;0.034;37.0;156.0;0.9584400084698455;3.14;0.38;0.7919463087248323;7;High;False;True
8.3;0.21;0.49;19.8;0.054;50.0;231.0;0.9636374136172016;2.99;0.54;0.6174496644295301;5;Medium;False;True
6.9;0.34;0.74;11.2;0.069;44.0;150.0;0.959402490904541;3.0;0.81;0.6174496644295301;5;Medium;False;True
7.1;0.22;0.74;2.7;0.044;42.0;144.0;0.9538200927833067;3.31;0.41;0.8187919463087248;6;Medium;False;True
7.9;0.11;0.49;4.5;0.048;27.0;133.0;0.9572850295482108;3.24;0.42;0.7114093959731543;6;Medium;False;True
8.5;0.17;0.74;3.6;0.05;29.0;128.0;0.9555525611657587;3.28;0.4;0.8322147651006712;6;Medium;False;True
6.4;0.145;0.49;5.4;0.048;54.0;164.0;0.9572850295482108;3.56;0.44;0.7248322147651007;6;Medium;False;True
8.3;0.19;0.49;1.2;0.051;11.0;137.0;0.9545900787310632;3.06;0.46;0.7382550335570469;6;Medium;False;True
8.0;0.44;0.49;9.1;0.031;46.0;151.0;0.9553600646788196;3.16;0.27;0.8523489932885905;8;High;False;True
7.0;0.2;0.74;0.8;0.044;19.0;163.0;0.9558413058961673;3.46;0.53;0.6845637583892616;5;Medium;False;True
7.1;0.25;0.49;3.0;0.03;30.0;96.0;0.9531463550790198;3.13;0.39;0.825503355704698;7;High;False;True
6.5;0.24;0.24;1.6;0.046;15.0;60.0;0.9555525611657587;3.19;0.39;0.6577181208053692;5;Medium;False;True
7.8;0.21;0.49;1.35;0.052;6.0;48.0;0.9539163410267762;3.15;0.28;0.7651006711409396;5;Medium;False;True
7.0;0.2;0.49;5.9;0.038;39.0;128.0;0.9565150436004543;3.21;0.48;0.7248322147651007;6;Medium;False;True
6.9;0.25;0.24;3.6;0.057;13.0;85.0;0.9569000365743324;2.99;0.48;0.6375838926174496;4;Low;False;True
7.2;0.08;0.49;1.3;0.05;18.0;148.0;0.9571887813047413;3.46;0.44;0.6845637583892616;6;Medium;False;True
7.1;0.85;0.49;8.7;0.028;40.0;184.0;0.9588250014437236;3.22;0.36;0.7181208053691275;5;Medium;False;True
7.6;0.51;0.24;1.2;0.04;10.0;104.0;0.9547825752180022;3.05;0.29;0.7248322147651007;6;Medium;False;True
7.9;0.22;0.24;4.6;0.044;39.0;159.0;0.9554563129222892;2.99;0.28;0.7718120805369127;6;Medium;False;True
7.7;0.16;0.49;2.0;0.056;20.0;124.0;0.9574775260351499;3.32;0.49;0.7181208053691275;6;Medium;False;True
6.6;0.25;0.24;1.7;0.048;26.0;124.0;0.9569000365743324;3.37;0.6;0.6778523489932885;6;Medium;False;True
6.7;0.16;0.49;2.4;0.046;57.0;187.0;0.9578625190090281;3.62;0.81;0.697986577181208;6;Medium;False;True
7.5;0.32;0.24;4.6;0.053;8.0;134.0;0.9584400084698455;3.14;0.5;0.610738255033557;3;Low;False;True
7.4;0.28;0.49;1.5;0.034;20.0;126.0;0.9545900787310632;2.98;0.39;0.7114093959731543;6;Medium;False;True
6.2;0.15;0.49;0.9;0.033;17.0;51.0;0.9559375541396369;3.3;0.7;0.6308724832214765;6;Medium;False;True
6.7;0.25;0.74;19.4;0.054;44.0;169.0;0.962867427669445;3.51;0.45;0.6577181208053692;6;Medium;False;True
6.5;0.26;0.74;13.3;0.044;68.0;224.0;0.9597874838784192;3.18;0.54;0.6375838926174496;6;Medium;False;True
7.9;0.16;0.74;17.85;0.037;52.0;187.0;0.9622899382086277;2.99;0.41;0.6241610738255033;5;Medium;False;True
5.6;0.185;0.49;1.1;0.03;28.0;117.0;0.9545900787310632;3.55;0.45;0.6912751677852349;6;Medium;False;True
7.5;0.2;0.49;1.3;0.031;8.0;97.0;0.9545900787310632;3.06;0.62;0.7449664429530201;5;Medium;False;True
8.0;0.3;0.49;9.4;0.046;47.0;188.0;0.9590174979306627;3.14;0.48;0.6711409395973155;5;Medium;False;True
8.0;0.34;0.49;9.0;0.033;39.0;180.0;0.9563225471135152;3.13;0.38;0.825503355704698;8;High;False;True
7.7;0.35;0.49;8.65;0.033;42.0;186.0;0.9558413058961673;3.14;0.38;0.8322147651006712;8;High;False;True
7.6;0.29;0.49;9.6;0.03;45.0;197.0;0.9565150436004543;3.13;0.38;0.825503355704698;7;High;False;True
6.7;0.62;0.24;1.1;0.039;6.0;62.0;0.956130050626576;3.41;0.32;0.697986577181208;5;Medium;False;True
6.8;0.27;0.49;1.2;0.044;35.0;126.0;0.9528576103486112;3.13;0.48;0.8120805369127516;7;High;False;True
7.7;0.27;0.49;1.8;0.041;23.0;86.0;0.9542050857571849;3.16;0.42;0.8389261744966443;6;Medium;False;True
6.7;0.51;0.24;2.1;0.043;14.0;155.0;0.9532426033224893;3.22;0.6;0.87248322147651;6;Medium;False;True
7.4;0.19;0.49;9.3;0.03;26.0;132.0;0.9567075400873933;2.99;0.32;0.7382550335570469;7;High;False;True
8.3;0.2;0.49;1.7;0.04;34.0;169.0;0.9565150436004543;3.05;0.37;0.6778523489932885;5;Medium;False;True
6.6;0.3;0.24;1.2;0.034;17.0;121.0;0.9560338023831064;3.13;0.36;0.6174496644295301;5;Medium;False;True
6.8;0.36;0.24;4.6;0.039;24.0;124.0;0.9537238445398372;3.27;0.34;0.8456375838926175;7;High;False;True
7.0;0.17;0.74;12.8;0.045;24.0;126.0;0.9569000365743324;3.26;0.38;0.8187919463087248;8;High;False;True
9.2;0.18;0.49;1.5;0.041;39.0;130.0;0.9571887813047413;3.04;0.49;0.6577181208053692;7;High;False;True
8.1;0.2;0.49;8.1;0.051;51.0;205.0;0.9580550154959672;3.1;0.52;0.7382550335570469;6;Medium;False;True
7.8;0.26;0.74;7.5;0.044;59.0;160.0;0.9586325049567845;3.22;0.64;0.6711409395973155;6;Medium;False;True
6.8;0.21;0.49;14.5;0.06;50.0;170.0;0.9616162005043408;3.55;0.44;0.6577181208053692;6;Medium;False;True
7.9;0.2;0.49;1.6;0.053;15.0;144.0;0.9557450576526978;3.16;0.47;0.7046979865771812;5;Medium;False;True
8.0;0.18;0.49;1.8;0.061;10.0;145.0;0.9569000365743324;3.23;0.48;0.6711409395973155;5;Medium;False;True
8.8;0.23;0.74;3.2;0.042;15.0;126.0;0.956130050626576;3.02;0.51;0.7516778523489932;6;Medium;False;True
7.3;0.22;0.49;9.4;0.034;29.0;134.0;0.9566112918439238;2.99;0.32;0.7382550335570469;7;High;False;True
7.3;0.22;0.49;9.9;0.031;48.0;161.0;0.9564187953569847;3.01;0.28;0.7516778523489932;6;Medium;False;True
7.3;0.155;0.49;1.3;0.039;34.0;136.0;0.9553600646788196;3.14;0.77;0.7046979865771812;6;Medium;False;True
8.2;0.22;0.49;9.6;0.037;53.0;154.0;0.9577662707655585;3.02;0.33;0.7114093959731543;6;Medium;False;True
8.2;0.24;0.49;9.3;0.038;52.0;163.0;0.9578625190090281;3.02;0.33;0.7114093959731543;6;Medium;False;True
8.4;0.23;0.49;7.8;0.035;22.0;95.0;0.9562262988700456;3.04;0.34;0.8053691275167785;6;Medium;False;True
8.3;0.2;0.49;1.7;0.038;38.0;167.0;0.9566112918439238;3.05;0.37;0.6778523489932885;6;Medium;False;True
6.9;0.21;0.49;1.4;0.041;15.0;164.0;0.9554563129222892;3.25;0.63;0.7382550335570469;5;Medium;False;True
8.0;0.25;0.49;9.0;0.044;31.0;185.0;0.9605574698261756;3.34;0.49;0.6711409395973155;6;Medium;False;True
6.6;0.21;0.49;18.15;0.042;41.0;158.0;0.9621936899651582;3.28;0.39;0.5838926174496644;6;Medium;False;True
7.2;0.27;0.74;12.5;0.037;47.0;156.0;0.9606537180696452;3.04;0.44;0.5838926174496644;5;Medium;False;True
14.2;0.27;0.49;1.1;0.037;33.0;156.0;0.9547825752180022;3.15;0.54;0.7449664429530201;6;Medium;False;True
7.9;0.28;0.49;7.7;0.045;48.0;195.0;0.9580550154959672;3.04;0.55;0.7382550335570469;6;Medium;False;True
7.4;0.27;0.49;1.1;0.037;33.0;156.0;0.9547825752180022;3.15;0.54;0.7449664429530201;6;Medium;False;True
8.1;0.3;0.49;8.1;0.037;26.0;174.0;0.9569962848178021;3.1;0.3;0.7516778523489932;7;High;False;True
7.5;0.23;0.49;7.7;0.049;61.0;209.0;0.9568037883308629;3.14;0.3;0.7449664429530201;7;High;False;True
7.3;0.26;0.49;5.0;0.028;32.0;107.0;0.9563225471135152;3.24;0.54;0.7248322147651007;6;Medium;False;True
7.1;0.18;0.74;15.6;0.044;44.0;176.0;0.9620974417216887;3.38;0.67;0.6040268456375839;6;Medium;False;True
8.5;0.15;0.49;1.5;0.031;17.0;122.0;0.9559375541396369;3.03;0.4;0.6912751677852349;6;Medium;False;True
8.9;0.13;0.49;1.0;0.028;6.0;24.0;0.9553600646788196;2.91;0.32;0.6644295302013423;5;Medium;False;True
8.1;0.28;0.49;1.0;0.04;32.0;148.0;0.9563225471135152;3.13;0.41;0.6711409395973155;6;Medium;False;True
6.0;0.17;0.49;1.0;0.034;26.0;106.0;0.9547825752180022;3.21;0.42;0.6577181208053692;6;Medium;False;True
7.1;0.53;0.24;0.8;0.029;29.0;86.0;0.9557450576526978;3.16;0.32;0.610738255033557;4;Low;False;True
7.2;0.16;0.49;1.3;0.037;27.0;104.0;0.9551675681918804;3.23;0.57;0.7114093959731543;6;Medium;False;True
7.3;0.14;0.49;1.1;0.038;28.0;99.0;0.9555525611657587;3.2;0.72;0.7114093959731543;6;Medium;False;True
7.9;0.12;0.49;5.2;0.049;33.0;152.0;0.9578625190090281;3.18;0.47;0.7114093959731543;6;Medium;False;True
6.7;0.29;0.49;4.7;0.034;35.0;156.0;0.9571887813047413;3.13;0.45;0.6644295302013423;6;Medium;False;True
6.7;0.3;0.49;4.8;0.034;36.0;158.0;0.9571887813047413;3.12;0.45;0.6644295302013423;6;Medium;False;True
7.1;0.36;0.24;1.8;0.025;32.0;102.0;0.9531463550790198;3.34;0.59;0.8590604026845637;6;Medium;False;True
7.9;0.18;0.49;5.2;0.051;36.0;157.0;0.9579587672524976;3.18;0.48;0.7114093959731543;6;Medium;False;True
6.6;0.19;0.99;1.2;0.122;45.0;129.0;0.9563225471135152;3.09;0.31;0.5838926174496644;6;Medium;False;True
7.3;0.21;0.49;1.8;0.038;44.0;152.0;0.9540125892702458;3.32;0.44;0.8456375838926175;7;High;False;True
6.9;0.3;0.49;7.6;0.057;25.0;156.0;0.9588250014437236;3.43;0.63;0.7382550335570469;7;High;False;True
7.9;0.42;0.49;8.2;0.056;32.0;164.0;0.9591137461741324;3.29;0.6;0.7516778523489932;7;High;False;True
6.9;0.24;0.49;1.3;0.032;35.0;148.0;0.9559375541396369;3.45;0.57;0.7181208053691275;7;High;False;True
7.6;0.23;0.49;10.0;0.036;45.0;182.0;0.9593062426610715;3.08;0.58;0.6442953020134228;6;Medium;False;True
6.2;0.43;0.49;6.4;0.045;12.0;115.0;0.9589212496871932;3.27;0.57;0.6040268456375839;4;Low;False;True
8.8;0.35;0.49;1.0;0.036;14.0;56.0;0.9547825752180022;2.96;0.33;0.7046979865771812;4;Low;False;True
7.8;0.3;0.74;1.8;0.033;33.0;156.0;0.9538200927833067;3.29;0.52;0.8590604026845637;6;Medium;False;True
9.1;0.28;0.49;2.0;0.059;10.0;112.0;0.9584400084698455;3.15;0.46;0.6778523489932885;5;Medium;False;True
7.1;0.34;0.49;1.5;0.027;26.0;126.0;0.9528576103486112;3.3;0.33;0.8187919463087248;7;High;False;True
8.5;0.19;0.49;3.5;0.044;29.0;117.0;0.9565150436004543;3.14;0.51;0.6778523489932885;6;Medium;False;True
7.6;0.18;0.49;18.05;0.046;36.0;158.0;0.9620974417216887;3.06;0.41;0.6174496644295301;5;Medium;False;True
7.5;0.19;0.49;1.8;0.055;19.0;110.0;0.9572850295482108;3.33;0.44;0.6644295302013423;5;Medium;False;True
7.4;0.3;0.49;8.2;0.055;49.0;188.0;0.9599799803653583;3.52;0.58;0.6510067114093959;6;Medium;False;True
6.7;0.3;0.74;5.0;0.038;35.0;157.0;0.9571887813047413;3.21;0.46;0.6644295302013423;5;Medium;False;True
6.6;0.3;0.74;4.6;0.041;36.0;159.0;0.9572850295482108;3.21;0.45;0.6644295302013423;5;Medium;False;True
6.9;0.22;0.49;7.0;0.063;50.0;168.0;0.9583437602263759;3.54;0.5;0.6912751677852349;6;Medium;False;True
7.8;0.26;0.49;3.1;0.045;21.0;116.0;0.9558413058961673;3.16;0.35;0.6912751677852349;5;Medium;False;True
8.5;0.17;0.49;8.8;0.048;23.0;108.0;0.9573812777916804;2.88;0.34;0.7046979865771812;4;Low;False;True
6.8;0.17;0.74;2.4;0.053;61.0;182.0;0.9579587672524976;3.63;0.76;0.7046979865771812;6;Medium;False;True
6.2;0.27;0.49;1.4;0.05;20.0;74.0;0.9558413058961673;3.32;0.44;0.6577181208053692;6;Medium;False;True
7.1;0.64;0.49;1.8;0.05;17.0;128.0;0.9572850295482108;3.31;0.58;0.7114093959731543;4;Low;False;True
6.4;0.18;0.74;11.9;0.046;54.0;168.0;0.9603649733392365;3.58;0.68;0.6778523489932885;5;Medium;False;True
7.6;0.31;0.49;13.4;0.062;50.0;191.0;0.9614237040174016;3.22;0.53;0.6040268456375839;4;Low;False;True
9.8;0.31;0.49;15.4;0.046;13.0;119.0;0.962867427669445;3.18;0.45;0.6375838926174496;5;Medium;False;True
